,Episode.Season,Actual_imdb_rating,Predicted_imdb_rating
886,3.7,8.9,6.719907604
887,3.7,8.9,6.719907604
888,3.7,8.9,6.719907604
889,3.7,8.9,6.719907604
890,3.7,8.9,6.719907604
891,3.7,8.9,6.719907604
892,3.7,8.9,6.719907604
893,3.7,8.9,6.719907604
894,3.8,8.1,6.644776952
895,3.8,8.1,6.644776952
896,3.8,8.1,6.644776952
897,3.8,8.1,6.644776952
898,3.8,8.1,6.644776952
899,3.8,8.1,6.644776952
900,3.8,8.1,6.644776952
901,3.8,8.1,6.644776952
902,3.8,8.1,6.644776952
903,3.8,8.1,6.644776952
904,3.8,8.1,6.644776952
905,3.8,8.1,6.653266081
906,3.8,8.1,6.653266081
907,3.8,8.1,6.653266081
908,3.8,8.1,6.653266081
909,3.8,8.1,6.653266081
910,3.8,8.1,6.653266081
911,3.8,8.1,6.653266081
912,3.8,8.1,6.653266081
913,3.8,8.1,6.653266081
914,3.8,8.1,6.653266081
915,3.8,8.1,6.653266081
916,3.8,8.1,6.653266081
917,3.8,8.1,6.653266081
918,3.8,8.1,6.653266081
919,3.8,8.4,6.653266081
920,3.8,8.4,6.653266081
921,3.8,8.4,6.653266081
922,3.8,8.4,6.653266081
923,3.8,8.4,6.653266081
924,3.8,8.4,6.653266081
925,3.8,8.4,6.653266081
926,3.8,8.4,6.653266081
927,3.8,8.4,6.653266081
928,3.8,8.4,6.653266081
929,3.8,8.4,6.653266081
930,3.8,8.4,6.653266081
931,3.8,8.4,6.653266081
932,3.8,8.4,6.653266081
933,3.8,8.4,6.653266081
934,3.8,8.4,6.653266081
935,3.8,8.4,6.653266081
936,3.8,8.4,6.653266081
937,3.8,8.4,6.653266081
938,3.8,8.4,6.653266081
939,3.8,8.4,6.653266081
940,3.8,8.4,6.653266081
941,3.8,8.4,6.648831932
942,3.9,8.1,6.91926558
943,3.9,8.1,6.930774203
944,3.9,8.1,6.930774203
945,3.9,8.1,6.930774203
946,3.9,8.1,6.930774203
947,3.9,8.1,6.930774203
948,3.9,8.1,6.930774203
949,3.9,8.1,6.930774203
950,3.9,8.1,6.930774203
951,3.9,8.1,6.930774203
952,3.9,8.1,6.930774203
953,3.9,8.1,6.930774203
954,3.9,8.1,6.930774203
955,3.9,8.1,6.930774203
956,3.9,8.1,6.930774203
957,3.9,8.1,6.930774203
958,3.9,8.1,6.930774203
959,3.1,8.4,6.968241572
960,3.1,8.4,6.968241572
961,3.1,8.4,6.968241572
962,3.1,8.4,6.968241572
963,3.1,8.4,6.968241572
964,3.1,8.4,6.968241572
965,3.1,8.4,6.968241572
966,3.1,8.4,6.968241572
967,3.1,7.9,6.968241572
968,3.1,7.9,6.968241572
969,3.1,7.9,6.968241572
970,3.1,7.9,7.244927082
971,3.1,7.9,7.244927082
972,3.1,7.9,7.244927082
973,3.1,7.9,7.244927082
974,3.1,7.9,7.244927082
975,3.1,7.9,7.266999489
976,3.1,7.9,7.266999489
977,3.1,7.9,7.266999489
978,3.1,7.9,7.266999489
979,3.1,7.9,7.266999489
980,3.1,7.9,7.266999489
981,3.1,7.9,7.266999489
982,3.1,7.9,7.266999489
983,3.1,7.9,7.266999489
984,3.1,7.9,7.266999489
985,3.1,7.9,7.324267381
986,3.1,7.9,7.324267381
987,3.1,7.9,7.324267381
988,3.1,7.9,7.324267381
989,3.1,7.9,7.324267381
990,3.1,7.9,7.324267381
991,3.1,7.9,7.324267381
992,3.1,9.3,7.324267381
993,3.1,9.3,7.324267381
994,3.1,9.3,7.324267381
995,3.1,9.3,7.324267381
996,3.1,9.3,7.324267381
997,3.1,9.3,7.324267381
998,3.1,9.3,7.324267381
999,3.1,9.3,7.324267381
1000,3.1,9.3,7.324267381
1001,3.1,9.3,7.324267381
1002,3.1,9.3,7.324267381
1003,3.1,9.3,7.324267381
1004,3.1,9.3,7.324267381
1005,3.1,9.3,7.324267381
1006,3.1,9.3,7.050105813
1007,3.1,9.3,7.050105813
1008,3.1,9.3,7.050105813
1009,3.1,9.3,7.050105813
1010,3.1,9.3,7.050105813
1011,3.1,9.3,7.050105813
1012,3.12,8.7,6.806016566
1013,3.12,8.7,6.806016566
1014,3.12,8.7,6.806016566
1015,3.12,8.7,6.806016566
1016,3.12,8.7,6.806016566
1017,3.12,8.7,6.806016566
1018,3.12,8.7,6.806016566
1019,3.12,8.7,6.806016566
1020,3.12,8.7,6.806016566
1021,3.12,8.7,6.72675032
1022,3.12,8.7,6.72675032
1023,3.12,8.7,6.72675032
1024,3.12,8.7,6.72675032
1025,3.12,8.7,6.72675032
1026,3.12,8.9,6.72675032
1027,3.12,8.9,6.72675032
1028,3.12,8.9,6.72675032
1029,3.12,8.9,6.72675032
1030,3.12,8.9,6.72675032
1031,3.12,8.9,6.72675032
1032,3.12,8.9,6.72675032
1033,3.12,8.9,6.72675032
1034,3.12,8.9,6.72675032
1035,3.12,8.9,6.72675032
1036,3.13,8.7,6.63983264
1037,3.13,8.7,6.63983264
1038,3.13,8.7,6.63983264
1039,3.13,8.7,6.63983264
1040,3.13,8.7,6.63983264
1041,3.13,8.7,6.63983264
1042,3.13,8.7,6.608722475
1043,3.13,8.7,6.608722475
1044,3.13,8.7,6.608722475
1045,3.13,8.7,6.608722475
1046,3.13,8.7,6.608722475
1047,3.13,8.7,6.608722475
1048,3.13,8.7,6.608722475
1049,3.13,8.7,6.608722475
1050,3.13,8.7,6.608722475
1051,3.13,8.7,6.57555687
1052,3.13,8.8,6.57555687
1053,3.13,8.8,6.57555687
1054,3.13,8.8,6.57555687
1055,3.13,8.8,6.57555687
1056,3.13,8.8,6.57555687
1057,3.13,8.8,6.57555687
1058,3.13,8.8,6.57555687
1059,3.13,8.8,6.57555687
1060,3.13,8.8,6.682836737
1061,3.13,8.8,6.682836737
1062,3.13,8.8,6.682836737
1063,3.13,8.8,6.682836737
1064,3.13,8.8,6.682836737
1065,3.14,8.8,6.682836737
1066,3.14,8.8,6.682836737
1067,3.14,8.8,6.682836737
1068,3.14,8.8,6.682836737
1069,3.14,8.8,6.682836737
1070,3.14,8.8,6.682836737
1071,3.14,8.8,6.682836737
1072,3.14,8.8,6.682836737
1073,3.14,8.8,6.682836737
1074,3.14,8.8,6.682836737
1075,3.14,8.8,6.682836737
1076,3.14,8.5,6.682836737
1077,3.14,8.5,6.682836737
1078,3.14,8.5,6.682836737
1079,3.14,8.5,6.682836737
1080,3.14,8.5,6.682836737
1081,3.14,8.5,6.682836737
1082,3.14,8.5,6.682836737
1083,3.14,8.5,6.682836737
1084,3.14,8.5,6.682836737
1085,3.14,8.5,6.682836737
1086,3.15,7.9,6.722053642
1087,3.15,7.9,6.722053642
1088,3.15,7.9,6.690891393
1089,3.15,7.9,6.690891393
1090,3.15,7.9,6.690891393
1091,3.15,7.9,6.690891393
1092,3.15,8.1,6.690891393
1093,3.15,8.1,6.690891393
1094,3.15,8.1,6.690891393
1095,3.15,8.1,6.690891393
1096,3.15,8.1,6.690891393
1097,3.15,8.1,6.690891393
1098,3.15,8.1,6.690891393
1099,3.15,8.1,6.690891393
1100,3.15,8.1,6.690891393
1101,3.15,8.1,6.690891393
1102,3.15,8.1,6.690891393
1103,3.15,8.1,6.68177298
1104,3.15,8.1,6.68177298
1105,3.15,8.1,6.68177298
1106,3.15,8.1,6.68177298
1107,3.15,8.1,6.711675091
1108,3.15,8.1,6.711675091
1109,3.15,8.1,6.711675091
1110,3.15,8.1,6.711675091
1111,3.15,8.1,6.711675091
1112,3.15,8.1,6.711675091
1113,3.15,8.1,6.711675091
1114,3.15,8.1,6.711675091
1115,3.15,8.1,6.711675091
1116,3.15,8.1,6.711675091
1117,3.15,8.1,6.711675091
1118,3.16,8.4,6.673315157
1119,3.16,8.4,6.673315157
1120,3.16,8.4,6.673315157
1121,3.16,8.4,6.673315157
1122,3.16,8.4,6.673315157
1123,3.16,8.4,6.673315157
1124,3.16,8.4,6.673315157
1125,3.16,8.4,6.673315157
1126,3.16,8.4,6.673315157
1127,3.16,8.4,6.673315157
1128,3.16,8.4,6.673315157
1129,3.17,8.3,6.661199039
1130,3.17,8.3,6.661199039
1131,3.17,8.3,6.661199039
1132,3.17,8.3,6.661199039
1133,3.17,8.3,6.661199039
1134,3.17,8.3,6.661199039
1135,3.17,8.3,6.661199039
1136,3.17,8.3,6.661199039
1137,3.17,8.3,6.661199039
1138,3.17,8.3,6.661199039
1139,3.17,8.3,6.685349691
1140,3.17,8.3,6.685349691
1141,3.17,8.3,6.685349691
1142,3.18,8.8,6.744513411
1143,3.18,8.8,6.744513411
1144,3.18,8.8,6.744513411
1145,3.18,8.8,6.744513411
1146,3.18,8.8,6.744513411
1147,3.18,8.8,6.744513411
1148,3.18,8.8,6.744513411
1149,3.18,8.8,6.744513411
1150,3.18,8.8,6.744513411
1151,3.18,8.8,6.744513411
1152,3.18,8.8,6.744513411
1153,3.18,8.8,6.744513411
1154,3.18,8.8,6.744513411
1155,3.18,8.8,6.744513411
1156,3.18,8.8,6.744513411
1157,3.18,8.8,6.744513411
1158,3.18,8.8,6.744513411
1159,3.18,8.8,6.744513411
1160,3.18,8.8,6.744513411
1161,3.18,8.8,6.744513411
1162,3.18,8.8,6.744513411
1163,3.18,8.8,6.744513411
1164,3.18,8.8,6.744513411
1165,3.18,8.3,6.744513411
1166,3.19,8.1,6.768062586
1167,3.19,8.1,6.768062586
1168,3.19,8.1,6.768062586
1169,3.19,8.1,6.768062586
1170,3.19,8.1,6.768062586
1171,3.19,8.1,6.768062586
1172,3.19,8.1,6.768062586
1173,3.19,8.1,6.768062586
1174,3.19,8.1,6.768062586
1175,3.19,8.1,6.768062586
1176,3.19,8.1,6.768062586
1177,3.19,8.1,6.768062586
1178,3.19,8.1,6.768062586
1179,3.19,8.1,6.768062586
1180,3.19,8.1,6.768062586
1181,3.19,8.1,6.768062586
1182,3.19,8.1,6.768062586
1183,3.19,8.1,6.768062586
1184,3.19,8.1,6.768062586
1185,3.19,8.1,6.768062586
1186,3.19,8.1,6.768062586
1187,3.19,8.1,6.768062586
1188,3.19,8.1,6.768062586
1189,3.19,8.1,6.768062586
1190,3.19,8.1,6.768062586
1191,3.19,8.1,6.768062586
1192,3.19,8.1,6.669454512
1193,3.19,8.1,6.669454512
1194,3.19,8.1,6.669454512
1195,3.19,8.1,6.669454512
1196,3.19,8.1,6.669454512
1197,3.19,8.1,6.669454512
1198,3.19,8.5,6.680661861
1199,3.2,9.3,6.867486053
1200,3.2,9.3,6.867486053
1201,3.2,9.3,6.867486053
1202,3.2,9.3,6.867486053
1203,3.2,9.3,6.867486053
1204,3.2,9.3,6.867486053
1205,3.2,9.3,6.867486053
1206,3.2,9.3,6.867486053
1207,3.2,9.3,6.867486053
1208,3.2,9.3,6.867486053
1209,3.2,9.3,6.867486053
1210,3.2,9.3,6.867486053
1211,3.2,9.3,6.867486053
1212,3.2,9.3,6.867486053
1213,3.2,9.3,6.867486053
1214,3.2,9.3,6.867486053
1215,3.2,9.3,6.867486053
1216,3.2,9.3,6.867486053
1217,3.2,9.3,6.867486053
1218,3.2,9.3,6.867486053
1219,3.2,9.3,6.867486053
1220,3.2,9.3,6.867486053
1221,3.2,9.3,6.867486053
1222,3.2,9.3,6.867486053
1223,3.21,8.1,6.673318046
1224,3.21,8.1,6.673318046
1225,3.21,8.1,6.673318046
1226,3.21,8.1,6.673318046
1227,3.21,8.1,6.673318046
1228,3.21,8.1,6.673318046
1229,3.21,8.1,6.673318046
1230,3.21,8.1,6.673318046
1231,3.21,8.1,6.719911622
1232,3.21,8.1,6.544218793
1233,3.21,8.1,6.544218793
1234,3.21,8.1,6.544218793
1235,3.21,8.1,6.544218793
1236,3.21,8.1,6.544218793
1237,3.21,8.1,6.544218793
1238,3.21,8.1,6.544218793
1239,3.21,7.8,6.583276934
1240,3.21,7.8,6.583276934
1241,3.21,7.8,6.583276934
1242,3.21,7.8,6.583276934
1243,3.21,7.8,6.583276934
1244,3.21,7.8,6.583276934
1245,3.21,7.8,6.583276934
1246,3.21,7.8,6.583276934
1247,3.22,8.9,6.583276934
1248,3.22,8.9,6.583276934
1249,3.22,8.9,6.583276934
1250,3.22,8.9,6.583276934
1251,3.22,8.9,6.775020674
1252,3.22,8.9,6.775020674
1253,3.22,8.9,6.775020674
1254,3.22,8.9,6.775020674
1255,3.22,8.9,6.775020674
1256,3.22,8.9,6.775020674
1257,3.22,8.9,6.775020674
1258,3.22,8.9,6.775020674
1259,3.22,8.9,6.775020674
1260,3.22,8.9,6.775020674
1261,3.22,8.9,6.775020674
1262,3.22,8.9,6.775020674
1263,3.22,8.9,6.775020674
1264,3.22,9.3,6.775020674
1265,3.22,9.3,6.775020674
1266,3.22,9.3,6.775020674
1267,3.22,9.3,6.775020674
1268,3.22,9.3,6.775020674
1269,3.22,9.3,6.775020674
1270,3.22,9.3,6.775020674
1271,3.22,9.3,6.775020674
1272,3.22,9.3,6.775020674
1273,3.22,9.3,6.775020674
1274,3.23,9.3,6.91395936
1275,3.23,9.3,6.91395936
1276,3.23,9.3,6.91395936
1277,3.23,9.3,6.91395936
1278,3.23,9.3,6.91395936
1279,3.23,9.3,6.91395936
1280,3.23,8.8,6.91395936
1281,3.23,8.8,6.91395936
1282,3.23,8.8,6.91395936
1283,3.23,8.8,6.91395936
1284,3.23,8.8,6.91395936
1285,3.23,8.8,6.91395936
1286,3.23,8.8,6.91395936
1287,3.23,8.8,6.91395936
1288,3.23,8.8,6.91395936
1289,3.23,8.8,6.91395936
1290,3.23,8.8,6.91395936
1291,3.23,8.8,6.91395936
1292,3.23,8.8,6.91395936
1293,3.23,8.8,6.91395936
1294,3.23,8.8,6.873664337
1295,3.23,8.8,6.873664337
1296,3.23,8.8,6.873664337
1297,3.23,8.8,6.873664337
1298,3.23,8.8,6.873664337
1299,3.24,8.6,6.614175913
1300,3.24,8.6,6.708495342
1301,3.24,8.6,6.708495342
1302,3.24,8.6,6.708495342
1303,3.24,8.6,6.708495342
1304,3.24,8.6,6.705028556
1305,3.24,8.6,6.705028556
1306,3.24,8.6,6.705028556
1307,3.24,8.6,6.705028556
1308,3.24,8.6,6.705028556
1309,3.24,8.6,6.705028556
1310,3.24,8.2,6.705028556
1311,3.24,8.2,6.705028556
1312,3.24,8.2,6.705028556
1313,3.24,8.2,6.705028556
1314,3.24,8.2,6.705028556
1315,3.24,8.2,6.705028556
1316,3.24,8.2,6.705028556
1317,3.24,8.2,6.705028556
1318,3.24,8.2,6.705028556
1319,3.24,8.2,6.705028556
1320,3.24,8.2,6.603317709
1321,3.24,8.2,6.603317709
1322,3.24,8.2,6.603317709
1323,3.24,8.2,6.603317709
1324,3.24,8.2,6.603317709
1325,3.24,8.2,6.603317709
1326,3.24,8.2,6.603317709
1327,3.24,8.2,6.603317709
1328,3.24,8.2,6.603317709
1329,3.24,8.2,6.817680893
1330,3.24,8.2,6.817680893
1331,3.24,8.2,6.817680893
1332,3.24,8.2,6.817680893
1333,3.24,8.2,6.817680893
1334,3.24,8.2,6.817680893
1335,3.24,8.2,6.817680893
1336,3.24,8.2,6.817680893
1337,3.24,8.2,6.817680893
1338,3.24,8.2,6.817680893
1339,3.24,8.2,6.817680893
1340,3.24,8.2,6.817680893
1341,3.24,8.2,6.817680893
1342,3.24,8.2,6.817680893
1343,3.24,8.2,6.817680893
1344,3.24,8.2,6.817680893
1345,3.24,8.2,6.817680893
1346,3.24,8.2,6.817680893
1347,3.24,8.2,6.736407396
1348,3.24,8.2,6.736407396
1349,3.24,8.2,6.736407396
1350,3.24,8.2,6.736407396
1351,3.24,8.2,6.736407396
1352,3.24,8.2,6.736407396
1353,3.24,8.2,6.736407396
1354,3.24,8.2,6.736407396
1355,3.24,8.2,6.736407396
1356,4.1,8.5,6.736318865
1357,4.1,8.5,6.736318865
1358,4.1,8.5,6.736318865
1359,4.1,8.5,6.736318865
1360,4.1,8.5,6.736318865
1361,4.1,8.5,6.736318865
1362,4.1,8.5,6.736318865
1363,4.1,8.5,6.736318865
1364,4.1,8.5,6.736318865
1365,4.1,8.3,6.736318865
1366,4.1,8.3,6.736318865
1367,4.1,8.3,6.736318865
1368,4.1,8.3,6.736318865
1369,4.1,8.3,7.001990102
1370,4.1,8.3,7.001990102
1371,4.1,8.3,7.001990102
1372,4.1,8.3,7.001990102
1373,4.1,8.3,7.001990102
1374,4.1,8.3,7.001990102
1375,4.1,8.3,7.001990102
1376,4.1,8.3,7.001990102
1377,4.1,8.3,7.001990102
1378,4.1,8.3,7.001990102
1379,4.1,8.3,7.001990102
1380,4.1,8.3,6.844779789
1381,4.1,8.3,6.844779789
1382,4.1,8.3,6.844779789
1383,4.1,8.3,6.844779789
1384,4.1,8.3,6.844779789
1385,4.1,8.3,6.844779789
1386,4.1,8.3,6.844779789
1387,4.1,8.3,6.844779789
1388,4.1,8.7,6.844779789
1389,4.1,8.7,6.844779789
1390,4.1,8.7,6.844779789
1391,4.1,8.7,6.844779789
1392,4.1,8.7,6.844779789
1393,4.1,8.7,6.844779789
1394,4.3,8.9,6.776853296
1395,4.3,8.9,6.776853296
1396,4.3,8.9,6.776853296
1397,4.3,8.9,6.776853296
1398,4.3,8.9,6.776853296
1399,4.3,8.9,6.776853296
1400,4.3,8.9,6.776853296
1401,4.3,8.2,6.776853296
1402,4.3,8.2,6.776853296
1403,4.3,8.2,6.776853296
1404,4.3,8.2,6.776853296
1405,4.3,8.2,6.776853296
1406,4.3,8.2,6.776853296
1407,4.3,8.2,6.776853296
1408,4.3,8.2,6.776853296
1409,4.3,8.2,6.776853296
1410,4.3,8.2,6.776853296
1411,4.3,8.2,6.776853296
1412,4.3,8.2,6.776853296
1413,4.3,8.2,6.776853296
1414,4.3,8.2,6.776853296
1415,4.3,8.2,6.645722554
1416,4.3,8.2,6.645722554
1417,4.3,8.2,6.645722554
1418,4.3,8.2,6.645722554
1419,4.3,8.2,6.645722554
1420,4.3,8.2,6.645722554
1421,4.3,8.2,6.645722554
1422,4.3,8.2,6.627855323
1423,4.3,8.2,6.627855323
1424,4.3,8.2,6.627855323
1425,4.3,8.2,6.627855323
1426,4.3,8.5,6.627855323
1427,4.3,8.5,6.627855323
1428,4.3,8.5,6.627855323
1429,4.3,8.5,6.897750162
1430,4.3,8.5,6.897750162
1431,4.3,8.5,6.897750162
1432,4.3,8.5,6.897750162
1433,4.3,8.5,6.897750162
1434,4.3,8.5,6.897750162
1435,4.3,8.5,6.897750162
1436,4.3,8.5,6.897750162
1437,4.3,8.5,6.897750162
1438,4.3,8.5,6.897750162
1439,4.3,8.5,6.897750162
1440,4.3,8.5,6.897750162
1441,4.5,8.4,6.690596268
1442,4.5,8.4,6.690596268
1443,4.5,8.4,6.690596268
1444,4.5,8.4,6.690596268
1445,4.5,8.4,6.690596268
1446,4.5,8.4,6.690596268
1447,4.5,8.4,6.690596268
1448,4.5,8.4,6.690596268
1449,4.5,8.4,6.690596268
1450,4.5,8.4,6.690596268
1451,4.5,8.4,6.690596268
1452,4.5,8.4,6.690596268
1453,4.5,8.4,6.690596268
1454,4.5,8.4,6.690596268
1455,4.5,8.4,6.690596268
1456,4.5,8.4,6.690596268
1457,4.5,8.4,6.690596268
1458,4.5,8.4,6.690596268
1459,4.5,8.4,6.690596268
1460,4.5,8.4,6.690596268
1461,4.5,8.4,6.690596268
1462,4.5,8.4,6.690596268
1463,4.5,8.4,6.690596268
1464,4.5,8.4,6.690596268
1465,4.5,8.4,6.690596268
1466,4.5,8.4,6.690596268
1467,4.5,8.4,6.690596268
1468,4.5,7.8,6.690596268
1469,4.5,7.8,6.690596268
1470,4.5,7.8,6.777259679
1471,4.5,7.8,6.777259679
1472,4.5,7.8,6.777259679
1473,4.5,7.8,6.777259679
1474,4.5,7.8,6.777259679
1475,4.5,7.8,6.777259679
1476,4.5,7.8,6.777259679
1477,4.5,7.8,6.777259679
1478,4.5,7.8,6.777259679
1479,4.5,7.8,6.807904788
1480,4.5,7.8,6.807904788
1481,4.5,7.8,6.807904788
1482,4.5,7.8,6.807904788
1483,4.5,7.8,6.807904788
1484,4.5,7.8,6.807904788
1485,4.5,7.8,6.965085049
1486,4.5,7.8,6.965085049
1487,4.5,7.8,6.965085049
1488,4.5,7.9,6.676093276
1489,4.5,7.9,6.676093276
1490,4.5,7.9,6.676093276
1491,4.7,7.7,6.741753906
1492,4.7,7.7,6.741753906
1493,4.7,7.7,6.741753906
1494,4.7,7.7,6.741753906
1495,4.7,7.7,6.741753906
1496,4.7,7.7,6.741753906
1497,4.7,7.7,6.741753906
1498,4.7,7.7,6.741753906
1499,4.7,7.7,6.741753906
1500,4.7,7.7,6.741753906
1501,4.7,7.7,6.840498057
1502,4.7,7.7,6.840498057
1503,4.7,7.7,6.840498057
1504,4.7,7.7,6.840498057
1505,4.7,7.7,6.840498057
1506,4.7,7.7,6.840498057
1507,4.7,7.7,6.840498057
1508,4.7,7.7,6.840498057
1509,4.7,7.7,6.840498057
1510,4.7,7.7,6.840498057
1511,4.7,7.7,6.840498057
1512,4.7,8,6.840498057
1513,4.7,8,6.840498057
1514,4.7,8,6.840498057
1515,4.7,8,6.840498057
1516,4.7,8,6.840498057
1517,4.7,8,6.840498057
1518,4.7,8,6.840498057
1519,4.7,8,6.840498057
1520,4.7,8,6.840498057
1521,4.7,8,6.840498057
1522,4.7,8,6.840498057
1523,4.7,8,6.840498057
1524,4.7,8,6.840498057
1525,4.7,8,6.745281298
1526,4.7,8,6.745281298
1527,4.7,8,6.745281298
1528,4.7,8,6.76858018
1529,4.7,8,6.76858018
1530,4.9,8.3,6.790525102
1531,4.9,8.3,6.790525102
1532,4.9,8.3,6.790525102
1533,4.9,8.3,6.790525102
1534,4.9,8.3,6.790525102
1535,4.9,8.3,6.790525102
1536,4.9,8.3,6.790525102
1537,4.9,8.3,6.790525102
1538,4.9,8.3,6.790525102
1539,4.9,8.3,6.790525102
1540,4.9,8.3,6.790525102
1541,4.9,8.3,6.790525102
1542,4.9,8.3,6.790525102
1543,4.9,8.3,6.790525102
1544,4.1,8.3,6.718615167
1545,4.1,8.3,6.718615167
1546,4.1,8.3,6.718615167
1547,4.1,8.3,6.718615167
1548,4.1,8.3,6.718615167
1549,4.1,8.3,6.718615167
1550,4.1,8.3,6.718615167
1551,4.1,8.3,6.718615167
1552,4.1,8.3,6.718615167
1553,4.1,8.3,6.718615167
1554,4.1,8.3,6.718615167
1555,4.1,8.3,6.718615167
1556,4.1,8.3,6.718615167
1557,4.1,8.3,6.718615167
1558,4.1,8.3,6.718615167
1559,4.1,8.3,6.718615167
1560,4.1,8.3,6.718615167
1561,4.1,8.3,6.718615167
1562,4.1,8.3,6.718615167
1563,4.1,8.3,6.718615167
1564,4.1,8.3,6.718615167
1565,4.1,8.7,6.718615167
1566,4.1,8.7,6.718615167
1567,4.1,8.7,6.718615167
1568,4.1,8.7,6.718615167
1569,4.1,8.7,6.718615167
1570,4.1,8.7,6.718615167
1571,4.1,8.7,6.718615167
1572,4.1,8.7,6.718615167
1573,4.1,8.7,6.718615167
1574,4.1,8.7,6.718615167
1575,4.1,8.7,6.718615167
1576,4.1,8.7,6.718615167
1577,4.1,8.7,6.718615167
1578,4.11,8.5,6.76858018
1579,4.11,8.5,6.76858018
1580,4.11,8.5,6.76858018
1581,4.11,8.4,6.76858018
1582,4.11,8.4,6.76858018
1583,4.11,8.4,6.76858018
1584,4.11,8.4,6.76858018
1585,4.11,8.4,6.76858018
1586,4.11,8.4,6.76858018
1587,4.11,8.4,6.76858018
1588,4.11,8.4,6.76858018
1589,4.11,8.4,6.76858018
1590,4.11,8.4,6.76858018
1591,4.11,8.4,6.76858018
1592,4.11,8.4,6.76858018
1593,4.11,8.4,6.76858018
1594,4.11,8.4,6.76858018
1595,4.11,8.4,6.76858018
1596,4.11,8.4,6.76858018
1597,4.11,8.4,6.76858018
1598,4.11,8.4,6.76858018
1599,4.11,8.4,6.76858018
1600,4.11,8.4,6.76858018
1601,4.11,8.4,6.76858018
1602,4.11,8.4,6.76858018
1603,4.11,8.4,6.76858018
1604,4.12,8.9,6.780156704
1605,4.12,8.9,6.780156704
1606,4.12,8.9,6.780156704
1607,4.12,8.9,6.780156704
1608,4.12,8.9,6.780156704
1609,4.12,8.9,6.780156704
1610,4.12,8.9,6.780156704
1611,4.12,8.9,6.780156704
1612,4.12,8.9,6.780156704
1613,4.12,8.9,6.780156704
1614,4.12,8.9,6.780156704
1615,4.12,8.9,6.780156704
1616,4.12,8.9,6.780156704
1617,4.12,8.9,6.780156704
1618,4.12,8.9,6.780156704
1619,4.12,8.9,6.693913236
1620,4.12,8.9,6.693913236
1621,4.12,8.7,6.693913236
1622,4.12,8.7,6.693913236
1623,4.12,8.7,6.693913236
1624,4.12,8.7,6.693913236
1625,4.12,8.7,6.693913236
1626,4.12,8.7,6.693913236
1627,4.13,8.4,6.683090895
1628,4.13,8.4,6.683090895
1629,4.13,8.4,6.683090895
1630,4.13,8.4,6.683090895
1631,4.13,8.4,6.683090895
1632,4.13,8.4,6.683090895
1633,4.13,8.4,6.683090895
1634,4.13,8.4,6.683090895
1635,4.13,8.4,6.683090895
1636,4.13,8.4,6.683090895
1637,4.13,8.4,6.673318046
1638,4.13,8.4,6.673318046
1639,4.13,8.4,6.673318046
1640,4.13,8.4,6.673318046
1641,4.13,8.4,6.673318046
1642,4.13,8.4,6.673318046
1643,4.13,8.4,6.673318046
1644,4.13,8.4,6.673318046
1645,4.13,8.4,6.673318046
1646,4.13,8.4,6.673318046
1647,4.13,8.4,6.673318046
1648,4.13,9.3,6.673318046
1649,4.13,9.3,6.673318046
1650,4.13,9.3,6.673318046
1651,4.13,9.3,6.673318046
1652,4.13,9.3,6.673318046
1653,4.13,9.3,6.673318046
1654,4.13,9.3,6.673318046
1655,4.13,9.3,6.673318046
1656,4.13,9.3,6.673318046
1657,4.13,9.3,6.673318046
1658,4.13,9.3,6.673318046
1659,4.13,9.3,6.673318046
1660,4.13,9.3,6.673318046
1661,4.13,9.3,6.673318046
1662,4.14,8.5,6.680661861
1663,4.14,8.5,6.680661861
1664,4.14,8.5,6.680661861
1665,4.14,8.5,6.680661861
1666,4.14,8.5,6.680661861
1667,4.14,8.5,6.680661861
1668,4.14,8.5,6.680661861
1669,4.14,8.5,6.680661861
1670,4.14,8.5,6.680661861
1671,4.14,8.5,6.680661861
1672,4.14,8.5,6.680661861
1673,4.14,8.5,6.680661861
1674,4.14,8.5,6.779726632
1675,4.14,8.5,6.779726632
1676,4.14,8.5,6.779726632
1677,4.14,8.5,6.779726632
1678,4.14,8.5,6.779726632
1679,4.14,8.5,6.779726632
1680,4.14,8.5,6.779726632
1681,4.14,8.5,6.779726632
1682,4.14,8.5,6.779726632
1683,4.14,8.5,6.779726632
1684,4.14,8.5,6.779726632
1685,4.15,7.9,6.759925727
1686,4.15,7.9,6.759925727
1687,4.15,7.9,6.759925727
1688,4.15,7.9,6.759925727
1689,4.15,7.9,6.759925727
1690,4.15,7.9,6.759925727
1691,4.15,7.9,6.759925727
1692,4.15,7.9,6.759925727
1693,4.15,7.9,6.759925727
1694,4.15,7.9,6.759925727
1695,4.15,7.9,6.759925727
1696,4.15,7.9,6.759925727
1697,4.15,7.9,6.759925727
1698,4.15,7.9,6.759925727
1699,4.15,7.9,6.759925727
1700,4.15,7.9,6.759925727
1701,4.15,7.9,6.759925727
1702,4.15,8.6,6.759925727
1703,4.15,8.6,6.759925727
1704,4.15,8.6,6.759925727
1705,4.15,8.6,6.759925727
1706,4.15,8.6,6.759925727
1707,4.15,8.6,6.759925727
1708,4.16,7.8,6.745281298
1709,4.16,7.8,6.745281298
1710,4.16,7.8,6.745281298
1711,4.16,7.8,6.745281298
1712,4.16,7.8,6.745281298
1713,4.16,7.8,6.745281298
1714,4.16,7.8,6.745281298
1715,4.16,7.8,6.745281298
